building_id,timestamp,meter_reading
1273,2016-10-09 15:00:00,168.0
1277,2016-10-09 15:00:00,0.0
1285,2016-10-09 15:00:00,188.0
1300,2016-10-09 15:00:00,0.0
1303,2016-10-09 15:00:00,563.437
39,2016-10-09 16:00:00,264.151
45,2016-10-09 16:00:00,3.1398
56,2016-10-09 16:00:00,254.936
75,2016-10-09 16:00:00,354.931
77,2016-10-09 16:00:00,149.61700000000002
82,2016-10-09 16:00:00,37.5408
110,2016-10-09 16:00:00,276.75
114,2016-10-09 16:00:00,852.4060000000001
124,2016-10-09 16:00:00,19.1
152,2016-10-09 16:00:00,11.4388
153,2016-10-09 16:00:00,15.8
675,2016-10-09 16:00:00,50.0
683,2016-10-09 16:00:00,1.4
702,2016-10-09 16:00:00,13.7
723,2016-10-09 16:00:00,0.1342
724,2016-10-09 16:00:00,16.1
729,2016-10-09 16:00:00,4.3
1245,2016-10-09 16:00:00,45.625
1262,2016-10-09 16:00:00,113.97
1273,2016-10-09 16:00:00,170.0
1277,2016-10-09 16:00:00,0.0
1285,2016-10-09 16:00:00,207.0
1300,2016-10-09 16:00:00,0.0
1303,2016-10-09 16:00:00,567.929
39,2016-10-09 17:00:00,257.666
45,2016-10-09 17:00:00,3.1398
56,2016-10-09 17:00:00,253.571
75,2016-10-09 17:00:00,338.55
77,2016-10-09 17:00:00,164.90599999999998
82,2016-10-09 17:00:00,51.6016
110,2016-10-09 17:00:00,267.25
114,2016-10-09 17:00:00,830.5
124,2016-10-09 17:00:00,20.4
152,2016-10-09 17:00:00,11.4388
153,2016-10-09 17:00:00,15.3
675,2016-10-09 17:00:00,48.8
683,2016-10-09 17:00:00,1.4
702,2016-10-09 17:00:00,14.1
723,2016-10-09 17:00:00,0.1342
724,2016-10-09 17:00:00,15.9
729,2016-10-09 17:00:00,4.7
1245,2016-10-09 17:00:00,49.0
1262,2016-10-09 17:00:00,111.6
1273,2016-10-09 17:00:00,172.0
1277,2016-10-09 17:00:00,0.0
1285,2016-10-09 17:00:00,190.0
1300,2016-10-09 17:00:00,0.0
1303,2016-10-09 17:00:00,570.0830000000001
39,2016-10-09 18:00:00,258.349
45,2016-10-09 18:00:00,3.1398
56,2016-10-09 18:00:00,240.602
75,2016-10-09 18:00:00,346.741
77,2016-10-09 18:00:00,157.808
82,2016-10-09 18:00:00,44.0934
110,2016-10-09 18:00:00,266.5
114,2016-10-09 18:00:00,834.437
124,2016-10-09 18:00:00,18.4
152,2016-10-09 18:00:00,11.4388
153,2016-10-09 18:00:00,14.9
675,2016-10-09 18:00:00,38.2
683,2016-10-09 18:00:00,1.5
702,2016-10-09 18:00:00,14.9
723,2016-10-09 18:00:00,0.1342
724,2016-10-09 18:00:00,15.9
729,2016-10-09 18:00:00,4.3
1245,2016-10-09 18:00:00,50.0312
1262,2016-10-09 18:00:00,114.65
1273,2016-10-09 18:00:00,172.0
1277,2016-10-09 18:00:00,0.0
1285,2016-10-09 18:00:00,186.0
1300,2016-10-09 18:00:00,0.0
1303,2016-10-09 18:00:00,551.489
39,2016-10-09 19:00:00,306.469
45,2016-10-09 19:00:00,4.1636
56,2016-10-09 19:00:00,237.19
75,2016-10-09 19:00:00,357.661
77,2016-10-09 19:00:00,157.262
82,2016-10-09 19:00:00,32.3534
110,2016-10-09 19:00:00,267.25
114,2016-10-09 19:00:00,817.813
124,2016-10-09 19:00:00,17.6
152,2016-10-09 19:00:00,11.4388
153,2016-10-09 19:00:00,14.9
675,2016-10-09 19:00:00,43.7
683,2016-10-09 19:00:00,1.5
702,2016-10-09 19:00:00,15.4
723,2016-10-09 19:00:00,0.1342
724,2016-10-09 19:00:00,16.1
729,2016-10-09 19:00:00,4.9
1245,2016-10-09 19:00:00,45.1875
1262,2016-10-09 19:00:00,111.07
1273,2016-10-09 19:00:00,167.0
1277,2016-10-09 19:00:00,0.0
1285,2016-10-09 19:00:00,198.0
1300,2016-10-09 19:00:00,0.0
1303,2016-10-09 19:00:00,568.221
39,2016-10-09 20:00:00,338.55
45,2016-10-09 20:00:00,4.812
56,2016-10-09 20:00:00,246.063
75,2016-10-09 20:00:00,352.20099999999996
77,2016-10-09 20:00:00,165.99900000000002
82,2016-10-09 20:00:00,55.6969
110,2016-10-09 20:00:00,266.25
114,2016-10-09 20:00:00,733.312
124,2016-10-09 20:00:00,16.2
152,2016-10-09 20:00:00,11.4388
153,2016-10-09 20:00:00,14.4
675,2016-10-09 20:00:00,47.6
683,2016-10-09 20:00:00,1.4
702,2016-10-09 20:00:00,16.7
723,2016-10-09 20:00:00,0.1342
724,2016-10-09 20:00:00,16.1
729,2016-10-09 20:00:00,3.9
1245,2016-10-09 20:00:00,50.3125
1262,2016-10-09 20:00:00,115.41
1273,2016-10-09 20:00:00,164.0
1277,2016-10-09 20:00:00,0.0
1285,2016-10-09 20:00:00,190.0
1300,2016-10-09 20:00:00,0.0
1303,2016-10-09 20:00:00,560.769
39,2016-10-09 21:00:00,334.454
45,2016-10-09 21:00:00,4.812
56,2016-10-09 21:00:00,249.476
75,2016-10-09 21:00:00,324.899
77,2016-10-09 21:00:00,168.729
82,2016-10-09 21:00:00,45.4585
110,2016-10-09 21:00:00,281.25
114,2016-10-09 21:00:00,718.4689999999999
124,2016-10-09 21:00:00,16.3
152,2016-10-09 21:00:00,11.4388
153,2016-10-09 21:00:00,14.5
675,2016-10-09 21:00:00,49.3
683,2016-10-09 21:00:00,1.4
702,2016-10-09 21:00:00,16.6
723,2016-10-09 21:00:00,0.1342
724,2016-10-09 21:00:00,16.3
729,2016-10-09 21:00:00,4.9
1245,2016-10-09 21:00:00,46.7812
1262,2016-10-09 21:00:00,116.92
1273,2016-10-09 21:00:00,160.0
1277,2016-10-09 21:00:00,0.0
1285,2016-10-09 21:00:00,194.0
1300,2016-10-09 21:00:00,0.0
1303,2016-10-09 21:00:00,554.857
39,2016-10-09 22:00:00,315.684
45,2016-10-09 22:00:00,4.812
56,2016-10-09 22:00:00,238.896
75,2016-10-09 22:00:00,311.248
77,2016-10-09 22:00:00,180.196
82,2016-10-09 22:00:00,38.7694
110,2016-10-09 22:00:00,274.25
114,2016-10-09 22:00:00,716.5939999999999
124,2016-10-09 22:00:00,17.7
152,2016-10-09 22:00:00,11.4388
153,2016-10-09 22:00:00,15.2
675,2016-10-09 22:00:00,43.3
683,2016-10-09 22:00:00,1.4
702,2016-10-09 22:00:00,16.4
723,2016-10-09 22:00:00,0.1342
724,2016-10-09 22:00:00,15.9
729,2016-10-09 22:00:00,4.3
1245,2016-10-09 22:00:00,48.25
1262,2016-10-09 22:00:00,76.92
1273,2016-10-09 22:00:00,154.0
1277,2016-10-09 22:00:00,0.0
1285,2016-10-09 22:00:00,186.0
1300,2016-10-09 22:00:00,0.0
1303,2016-10-09 22:00:00,548.747
39,2016-10-09 23:00:00,270.976
45,2016-10-09 23:00:00,4.812
56,2016-10-09 23:00:00,233.436
75,2016-10-09 23:00:00,215.689
77,2016-10-09 23:00:00,171.459
82,2016-10-09 23:00:00,48.5983
110,2016-10-09 23:00:00,271.0
114,2016-10-09 23:00:00,726.1560000000001
124,2016-10-09 23:00:00,17.0
152,2016-10-09 23:00:00,11.4388
153,2016-10-09 23:00:00,14.9
675,2016-10-09 23:00:00,43.2
683,2016-10-09 23:00:00,1.4
702,2016-10-09 23:00:00,16.3
723,2016-10-09 23:00:00,0.1342
724,2016-10-09 23:00:00,15.9
729,2016-10-09 23:00:00,4.7
1245,2016-10-09 23:00:00,50.2812
1262,2016-10-09 23:00:00,77.91
1273,2016-10-09 23:00:00,168.0
1277,2016-10-09 23:00:00,0.0
1285,2016-10-09 23:00:00,186.0
1300,2016-10-09 23:00:00,0.0
1303,2016-10-09 23:00:00,558.436
39,2016-10-10 00:00:00,278.82599999999996
45,2016-10-10 00:00:00,4.812
56,2016-10-10 00:00:00,238.21400000000003
75,2016-10-10 00:00:00,169.275
77,2016-10-10 00:00:00,163.268
82,2016-10-10 00:00:00,54.3318
110,2016-10-10 00:00:00,268.75
114,2016-10-10 00:00:00,738.948
124,2016-10-10 00:00:00,19.6
152,2016-10-10 00:00:00,11.4388
153,2016-10-10 00:00:00,9.7
675,2016-10-10 00:00:00,43.1
683,2016-10-10 00:00:00,1.4
702,2016-10-10 00:00:00,12.7
723,2016-10-10 00:00:00,0.1342
724,2016-10-10 00:00:00,15.7
729,2016-10-10 00:00:00,4.5
1245,2016-10-10 00:00:00,53.4062
1262,2016-10-10 00:00:00,76.6
1273,2016-10-10 00:00:00,177.0
1277,2016-10-10 00:00:00,0.0
1285,2016-10-10 00:00:00,191.0
1300,2016-10-10 00:00:00,0.0
1303,2016-10-10 00:00:00,561.41
39,2016-10-10 01:00:00,278.485
45,2016-10-10 01:00:00,4.8462
56,2016-10-10 01:00:00,233.777
75,2016-10-10 01:00:00,166.545
77,2016-10-10 01:00:00,163.815
82,2016-10-10 01:00:00,38.0869
110,2016-10-10 01:00:00,268.66700000000003
114,2016-10-10 01:00:00,716.9060000000001
124,2016-10-10 01:00:00,15.3
152,2016-10-10 01:00:00,11.4388
153,2016-10-10 01:00:00,14.7
675,2016-10-10 01:00:00,42.5
683,2016-10-10 01:00:00,1.4
702,2016-10-10 01:00:00,11.0
723,2016-10-10 01:00:00,0.1342
724,2016-10-10 01:00:00,15.5
729,2016-10-10 01:00:00,5.1
1245,2016-10-10 01:00:00,50.4688
1262,2016-10-10 01:00:00,76.53
1273,2016-10-10 01:00:00,174.0
1277,2016-10-10 01:00:00,0.0
1285,2016-10-10 01:00:00,190.0
1300,2016-10-10 01:00:00,0.0
1303,2016-10-10 01:00:00,534.247
39,2016-10-10 02:00:00,277.802
45,2016-10-10 02:00:00,4.8462
56,2016-10-10 02:00:00,210.228
75,2016-10-10 02:00:00,144.703
77,2016-10-10 02:00:00,163.268
82,2016-10-10 02:00:00,50.5095
110,2016-10-10 02:00:00,260.75
114,2016-10-10 02:00:00,701.125
124,2016-10-10 02:00:00,14.9
152,2016-10-10 02:00:00,11.4388
153,2016-10-10 02:00:00,14.6
675,2016-10-10 02:00:00,42.5
683,2016-10-10 02:00:00,1.4
702,2016-10-10 02:00:00,10.9
723,2016-10-10 02:00:00,0.1342
724,2016-10-10 02:00:00,15.5
729,2016-10-10 02:00:00,3.9
1245,2016-10-10 02:00:00,52.5312
1262,2016-10-10 02:00:00,75.5
1273,2016-10-10 02:00:00,174.0
1277,2016-10-10 02:00:00,0.0
1285,2016-10-10 02:00:00,181.0
1300,2016-10-10 02:00:00,0.0
1303,2016-10-10 02:00:00,526.128
39,2016-10-10 03:00:00,278.82599999999996
45,2016-10-10 03:00:00,4.812
56,2016-10-10 03:00:00,189.41099999999997
75,2016-10-10 03:00:00,136.512
77,2016-10-10 03:00:00,165.453
82,2016-10-10 03:00:00,58.1541
110,2016-10-10 03:00:00,281.0
114,2016-10-10 03:00:00,708.625
124,2016-10-10 03:00:00,15.3
152,2016-10-10 03:00:00,11.4388
153,2016-10-10 03:00:00,14.7
675,2016-10-10 03:00:00,42.5
683,2016-10-10 03:00:00,1.4
702,2016-10-10 03:00:00,11.5
723,2016-10-10 03:00:00,0.1342
724,2016-10-10 03:00:00,15.5
729,2016-10-10 03:00:00,5.1
1245,2016-10-10 03:00:00,55.7188
1262,2016-10-10 03:00:00,75.8
1273,2016-10-10 03:00:00,178.0
1277,2016-10-10 03:00:00,0.0
1285,2016-10-10 03:00:00,188.0
1300,2016-10-10 03:00:00,0.0
1303,2016-10-10 03:00:00,526.888
39,2016-10-10 04:00:00,279.16700000000003
45,2016-10-10 04:00:00,4.7779
56,2016-10-10 04:00:00,184.291
75,2016-10-10 04:00:00,136.512
77,2016-10-10 04:00:00,174.18900000000002
82,2016-10-10 04:00:00,41.0901
110,2016-10-10 04:00:00,265.25
114,2016-10-10 04:00:00,698.937
124,2016-10-10 04:00:00,16.0
152,2016-10-10 04:00:00,11.4388
153,2016-10-10 04:00:00,14.5
675,2016-10-10 04:00:00,42.4
683,2016-10-10 04:00:00,1.4
702,2016-10-10 04:00:00,11.6
723,2016-10-10 04:00:00,0.1342
724,2016-10-10 04:00:00,15.4
729,2016-10-10 04:00:00,4.1
1245,2016-10-10 04:00:00,21.9688
1262,2016-10-10 04:00:00,79.68
1273,2016-10-10 04:00:00,70.0
1277,2016-10-10 04:00:00,0.0
1285,2016-10-10 04:00:00,185.0
1300,2016-10-10 04:00:00,0.0
1303,2016-10-10 04:00:00,524.697
39,2016-10-10 05:00:00,275.413
45,2016-10-10 05:00:00,4.7438
56,2016-10-10 05:00:00,179.855
75,2016-10-10 05:00:00,147.433
77,2016-10-10 05:00:00,174.735
82,2016-10-10 05:00:00,40.6806
110,2016-10-10 05:00:00,258.25
114,2016-10-10 05:00:00,713.063
124,2016-10-10 05:00:00,21.7
152,2016-10-10 05:00:00,11.4388
153,2016-10-10 05:00:00,14.5
675,2016-10-10 05:00:00,43.5
683,2016-10-10 05:00:00,1.4
702,2016-10-10 05:00:00,11.3
723,2016-10-10 05:00:00,0.1342
724,2016-10-10 05:00:00,15.6
729,2016-10-10 05:00:00,4.8
1245,2016-10-10 05:00:00,24.8438
1262,2016-10-10 05:00:00,76.57
1273,2016-10-10 05:00:00,74.0
1277,2016-10-10 05:00:00,0.0
1285,2016-10-10 05:00:00,182.0
1300,2016-10-10 05:00:00,0.0
1303,2016-10-10 05:00:00,525.371
39,2016-10-10 06:00:00,275.754
45,2016-10-10 06:00:00,4.812
56,2016-10-10 06:00:00,175.418
75,2016-10-10 06:00:00,215.689
77,2016-10-10 06:00:00,188.387
82,2016-10-10 06:00:00,57.4716
110,2016-10-10 06:00:00,262.75
114,2016-10-10 06:00:00,741.562
124,2016-10-10 06:00:00,33.9
152,2016-10-10 06:00:00,11.4388
153,2016-10-10 06:00:00,14.7
675,2016-10-10 06:00:00,44.3
683,2016-10-10 06:00:00,1.5
702,2016-10-10 06:00:00,11.5
723,2016-10-10 06:00:00,0.1342
724,2016-10-10 06:00:00,19.6
729,2016-10-10 06:00:00,4.5
1245,2016-10-10 06:00:00,23.5312
1262,2016-10-10 06:00:00,75.86
1273,2016-10-10 06:00:00,70.0
1277,2016-10-10 06:00:00,0.0
1285,2016-10-10 06:00:00,193.0
1300,2016-10-10 06:00:00,0.0
1303,2016-10-10 06:00:00,517.531
39,2016-10-10 07:00:00,310.906
45,2016-10-10 07:00:00,4.3001
56,2016-10-10 07:00:00,171.66400000000002
75,2016-10-10 07:00:00,322.168
77,2016-10-10 07:00:00,190.025
82,2016-10-10 07:00:00,46.2776
110,2016-10-10 07:00:00,258.0
114,2016-10-10 07:00:00,795.5319999999999
124,2016-10-10 07:00:00,37.5
152,2016-10-10 07:00:00,11.4388
153,2016-10-10 07:00:00,14.4
675,2016-10-10 07:00:00,41.5
683,2016-10-10 07:00:00,1.6
702,2016-10-10 07:00:00,14.6
723,2016-10-10 07:00:00,0.1342
724,2016-10-10 07:00:00,36.9
729,2016-10-10 07:00:00,32.3
1245,2016-10-10 07:00:00,25.125
1262,2016-10-10 07:00:00,76.94
1273,2016-10-10 07:00:00,69.0
1277,2016-10-10 07:00:00,0.0
1285,2016-10-10 07:00:00,187.0
1300,2016-10-10 07:00:00,0.0
1303,2016-10-10 07:00:00,526.3580000000001
39,2016-10-10 08:00:00,356.97900000000004
45,2016-10-10 08:00:00,3.0374
56,2016-10-10 08:00:00,189.752
75,2016-10-10 08:00:00,365.852
77,2016-10-10 08:00:00,179.104
82,2016-10-10 08:00:00,37.9503
110,2016-10-10 08:00:00,267.0
114,2016-10-10 08:00:00,880.0930000000001
124,2016-10-10 08:00:00,40.3
152,2016-10-10 08:00:00,11.4388
153,2016-10-10 08:00:00,15.7
675,2016-10-10 08:00:00,41.3
683,2016-10-10 08:00:00,2.0
702,2016-10-10 08:00:00,27.6
723,2016-10-10 08:00:00,0.1342
724,2016-10-10 08:00:00,85.0
729,2016-10-10 08:00:00,34.8
1245,2016-10-10 08:00:00,27.4687
1262,2016-10-10 08:00:00,80.61
1273,2016-10-10 08:00:00,71.0
1277,2016-10-10 08:00:00,0.0
1285,2016-10-10 08:00:00,182.0
1300,2016-10-10 08:00:00,0.0
1303,2016-10-10 08:00:00,522.4580000000001
39,2016-10-10 09:00:00,415.679
45,2016-10-10 09:00:00,3.0715
56,2016-10-10 09:00:00,205.792
75,2016-10-10 09:00:00,395.885
77,2016-10-10 09:00:00,177.46599999999998
82,2016-10-10 09:00:00,58.7002
110,2016-10-10 09:00:00,277.75
114,2016-10-10 09:00:00,914.25
124,2016-10-10 09:00:00,60.4
152,2016-10-10 09:00:00,11.4388
153,2016-10-10 09:00:00,18.1
675,2016-10-10 09:00:00,40.9
683,2016-10-10 09:00:00,5.4
702,2016-10-10 09:00:00,46.0
723,2016-10-10 09:00:00,0.1342
724,2016-10-10 09:00:00,127.0
729,2016-10-10 09:00:00,43.4
1245,2016-10-10 09:00:00,22.1562
1262,2016-10-10 09:00:00,115.76
1273,2016-10-10 09:00:00,76.0
1277,2016-10-10 09:00:00,0.0
1285,2016-10-10 09:00:00,188.0
1300,2016-10-10 09:00:00,0.0
1303,2016-10-10 09:00:00,544.5840000000001
39,2016-10-10 10:00:00,427.965
45,2016-10-10 10:00:00,3.1739
56,2016-10-10 10:00:00,206.133
75,2016-10-10 10:00:00,425.918
77,2016-10-10 10:00:00,168.729
82,2016-10-10 10:00:00,42.4552
110,2016-10-10 10:00:00,278.25
114,2016-10-10 10:00:00,997.344
124,2016-10-10 10:00:00,69.9
152,2016-10-10 10:00:00,11.4388
153,2016-10-10 10:00:00,20.5
675,2016-10-10 10:00:00,48.5
683,2016-10-10 10:00:00,7.4
702,2016-10-10 10:00:00,46.6
723,2016-10-10 10:00:00,0.1342
724,2016-10-10 10:00:00,130.7
729,2016-10-10 10:00:00,36.3
1245,2016-10-10 10:00:00,52.25
1262,2016-10-10 10:00:00,116.78
1273,2016-10-10 10:00:00,71.0
1277,2016-10-10 10:00:00,0.0
1285,2016-10-10 10:00:00,197.0
1300,2016-10-10 10:00:00,0.0
1303,2016-10-10 10:00:00,575.823
39,2016-10-10 11:00:00,446.05300000000005
45,2016-10-10 11:00:00,3.1398
56,2016-10-10 11:00:00,211.935
75,2016-10-10 11:00:00,417.727
77,2016-10-10 11:00:00,197.669
82,2016-10-10 11:00:00,49.8269
110,2016-10-10 11:00:00,287.75
114,2016-10-10 11:00:00,1059.72
124,2016-10-10 11:00:00,78.0
152,2016-10-10 11:00:00,11.4388
153,2016-10-10 11:00:00,21.2
675,2016-10-10 11:00:00,50.4
683,2016-10-10 11:00:00,9.3
702,2016-10-10 11:00:00,49.2
723,2016-10-10 11:00:00,0.1342
724,2016-10-10 11:00:00,128.9
729,2016-10-10 11:00:00,33.3
1245,2016-10-10 11:00:00,52.5938
1262,2016-10-10 11:00:00,135.33
1273,2016-10-10 11:00:00,187.0
1277,2016-10-10 11:00:00,0.0
1285,2016-10-10 11:00:00,207.0
1300,2016-10-10 11:00:00,0.0
1303,2016-10-10 11:00:00,599.765
39,2016-10-10 12:00:00,456.291
45,2016-10-10 12:00:00,3.1398
56,2016-10-10 12:00:00,219.102
75,2016-10-10 12:00:00,417.727
77,2016-10-10 12:00:00,181.288
82,2016-10-10 12:00:00,52.6936
110,2016-10-10 12:00:00,285.25
114,2016-10-10 12:00:00,1083.62
124,2016-10-10 12:00:00,75.2
152,2016-10-10 12:00:00,11.4388
153,2016-10-10 12:00:00,23.9
675,2016-10-10 12:00:00,48.0
683,2016-10-10 12:00:00,8.5
702,2016-10-10 12:00:00,49.3
723,2016-10-10 12:00:00,0.1342
724,2016-10-10 12:00:00,119.7
729,2016-10-10 12:00:00,38.2
1245,2016-10-10 12:00:00,87.0
1262,2016-10-10 12:00:00,135.6
1273,2016-10-10 12:00:00,184.0
1277,2016-10-10 12:00:00,0.0
1285,2016-10-10 12:00:00,264.0
1300,2016-10-10 12:00:00,0.0
1303,2016-10-10 12:00:00,642.188
39,2016-10-10 13:00:00,450.148
45,2016-10-10 13:00:00,3.1398
56,2016-10-10 13:00:00,218.419
75,2016-10-10 13:00:00,423.1869999999999
77,2016-10-10 13:00:00,197.123
82,2016-10-10 13:00:00,48.5983
110,2016-10-10 13:00:00,283.25
114,2016-10-10 13:00:00,1105.06
124,2016-10-10 13:00:00,77.5
152,2016-10-10 13:00:00,11.4388
153,2016-10-10 13:00:00,22.9
675,2016-10-10 13:00:00,48.0
683,2016-10-10 13:00:00,8.4
702,2016-10-10 13:00:00,45.6
723,2016-10-10 13:00:00,0.1342
724,2016-10-10 13:00:00,109.4
729,2016-10-10 13:00:00,39.8
1245,2016-10-10 13:00:00,76.5938
1262,2016-10-10 13:00:00,152.75
1273,2016-10-10 13:00:00,230.0
1277,2016-10-10 13:00:00,0.0
1285,2016-10-10 13:00:00,272.0
1300,2016-10-10 13:00:00,0.0
1303,2016-10-10 13:00:00,672.439
39,2016-10-10 14:00:00,440.593
45,2016-10-10 14:00:00,3.1398
56,2016-10-10 14:00:00,233.094
75,2016-10-10 14:00:00,409.536
77,2016-10-10 14:00:00,182.38
82,2016-10-10 14:00:00,42.8648
110,2016-10-10 14:00:00,295.25
114,2016-10-10 14:00:00,1102.0
124,2016-10-10 14:00:00,77.7
152,2016-10-10 14:00:00,11.4388
153,2016-10-10 14:00:00,21.2
675,2016-10-10 14:00:00,43.8
683,2016-10-10 14:00:00,6.3
702,2016-10-10 14:00:00,43.3
723,2016-10-10 14:00:00,0.1342
724,2016-10-10 14:00:00,101.5
729,2016-10-10 14:00:00,33.9
1245,2016-10-10 14:00:00,78.2187
1262,2016-10-10 14:00:00,152.87
1273,2016-10-10 14:00:00,207.0
1277,2016-10-10 14:00:00,0.0
1285,2016-10-10 14:00:00,274.0
1300,2016-10-10 14:00:00,0.0
1303,2016-10-10 14:00:00,637.41
39,2016-10-10 15:00:00,446.05300000000005
45,2016-10-10 15:00:00,3.1398
56,2016-10-10 15:00:00,224.904
75,2016-10-10 15:00:00,420.457
77,2016-10-10 15:00:00,179.65
82,2016-10-10 15:00:00,42.8648
110,2016-10-10 15:00:00,289.25
114,2016-10-10 15:00:00,1115.78
124,2016-10-10 15:00:00,75.8
152,2016-10-10 15:00:00,11.4388
153,2016-10-10 15:00:00,21.0
675,2016-10-10 15:00:00,47.7
683,2016-10-10 15:00:00,6.7
702,2016-10-10 15:00:00,45.5
723,2016-10-10 15:00:00,0.1342
724,2016-10-10 15:00:00,88.2
729,2016-10-10 15:00:00,27.8
1245,2016-10-10 15:00:00,77.625
1262,2016-10-10 15:00:00,155.11
1273,2016-10-10 15:00:00,228.0
1277,2016-10-10 15:00:00,0.0
1285,2016-10-10 15:00:00,310.0
1300,2016-10-10 15:00:00,0.0
1303,2016-10-10 15:00:00,662.459
39,2016-10-10 16:00:00,431.719
45,2016-10-10 16:00:00,3.1739
56,2016-10-10 16:00:00,216.03
75,2016-10-10 16:00:00,406.806
77,2016-10-10 16:00:00,157.808
82,2016-10-10 16:00:00,44.3664
110,2016-10-10 16:00:00,285.75
114,2016-10-10 16:00:00,1112.88
124,2016-10-10 16:00:00,73.3
152,2016-10-10 16:00:00,11.4388
153,2016-10-10 16:00:00,21.8
675,2016-10-10 16:00:00,48.1
683,2016-10-10 16:00:00,7.0
702,2016-10-10 16:00:00,42.5
723,2016-10-10 16:00:00,0.1342
724,2016-10-10 16:00:00,71.5
729,2016-10-10 16:00:00,23.6
1245,2016-10-10 16:00:00,78.8438
1262,2016-10-10 16:00:00,175.34
1273,2016-10-10 16:00:00,196.0
1277,2016-10-10 16:00:00,0.0
1285,2016-10-10 16:00:00,303.0
1300,2016-10-10 16:00:00,0.0
1303,2016-10-10 16:00:00,644.7080000000001
39,2016-10-10 17:00:00,383.258
45,2016-10-10 17:00:00,3.1398
56,2016-10-10 17:00:00,227.975
75,2016-10-10 17:00:00,393.155
77,2016-10-10 17:00:00,156.716
82,2016-10-10 17:00:00,38.9059
110,2016-10-10 17:00:00,290.0
114,2016-10-10 17:00:00,1089.78
124,2016-10-10 17:00:00,69.2
152,2016-10-10 17:00:00,11.4388
153,2016-10-10 17:00:00,21.6
675,2016-10-10 17:00:00,43.6
683,2016-10-10 17:00:00,5.8
702,2016-10-10 17:00:00,31.8
723,2016-10-10 17:00:00,0.1342
724,2016-10-10 17:00:00,55.2
729,2016-10-10 17:00:00,23.8
1245,2016-10-10 17:00:00,80.3125
1262,2016-10-10 17:00:00,153.9
1273,2016-10-10 17:00:00,196.0
1277,2016-10-10 17:00:00,0.0
1285,2016-10-10 17:00:00,287.0
1300,2016-10-10 17:00:00,0.0
1303,2016-10-10 17:00:00,648.543
39,2016-10-10 18:00:00,345.717
45,2016-10-10 18:00:00,3.1398
56,2016-10-10 18:00:00,234.459
75,2016-10-10 18:00:00,393.155
77,2016-10-10 18:00:00,181.834
82,2016-10-10 18:00:00,61.7034
110,2016-10-10 18:00:00,284.75
114,2016-10-10 18:00:00,1051.38
124,2016-10-10 18:00:00,58.2
152,2016-10-10 18:00:00,11.4388
153,2016-10-10 18:00:00,18.7
675,2016-10-10 18:00:00,46.0
683,2016-10-10 18:00:00,4.8
702,2016-10-10 18:00:00,30.0
723,2016-10-10 18:00:00,0.1342
724,2016-10-10 18:00:00,22.4
729,2016-10-10 18:00:00,24.1
1245,2016-10-10 18:00:00,76.2188
1262,2016-10-10 18:00:00,158.22
1273,2016-10-10 18:00:00,193.0
1277,2016-10-10 18:00:00,0.0
1285,2016-10-10 18:00:00,299.0
1300,2016-10-10 18:00:00,0.0
1303,2016-10-10 18:00:00,677.243
39,2016-10-10 19:00:00,369.606
45,2016-10-10 19:00:00,4.3684
56,2016-10-10 19:00:00,249.817
75,2016-10-10 19:00:00,371.3130000000001
77,2016-10-10 19:00:00,192.755
82,2016-10-10 19:00:00,62.386
110,2016-10-10 19:00:00,283.0
114,2016-10-10 19:00:00,977.5
124,2016-10-10 19:00:00,39.6
152,2016-10-10 19:00:00,11.4388
153,2016-10-10 19:00:00,16.9
675,2016-10-10 19:00:00,48.9
683,2016-10-10 19:00:00,3.7
702,2016-10-10 19:00:00,20.5
723,2016-10-10 19:00:00,0.1342
724,2016-10-10 19:00:00,15.8
729,2016-10-10 19:00:00,15.0
1245,2016-10-10 19:00:00,78.5625
1262,2016-10-10 19:00:00,154.51
1273,2016-10-10 19:00:00,186.0
1277,2016-10-10 19:00:00,0.0
1285,2016-10-10 19:00:00,292.0
1300,2016-10-10 19:00:00,0.0
1303,2016-10-10 19:00:00,673.1210000000001
39,2016-10-10 20:00:00,378.138
45,2016-10-10 20:00:00,4.812
56,2016-10-10 20:00:00,239.92
75,2016-10-10 20:00:00,338.55
77,2016-10-10 20:00:00,205.314
82,2016-10-10 20:00:00,38.2234
110,2016-10-10 20:00:00,293.75
114,2016-10-10 20:00:00,847.687
124,2016-10-10 20:00:00,35.7
152,2016-10-10 20:00:00,11.4388
153,2016-10-10 20:00:00,14.6
675,2016-10-10 20:00:00,44.8
683,2016-10-10 20:00:00,2.4
702,2016-10-10 20:00:00,17.3
723,2016-10-10 20:00:00,0.1342
724,2016-10-10 20:00:00,15.9
729,2016-10-10 20:00:00,8.0
1245,2016-10-10 20:00:00,79.125
1262,2016-10-10 20:00:00,152.41
1273,2016-10-10 20:00:00,188.0
1277,2016-10-10 20:00:00,0.0
1285,2016-10-10 20:00:00,302.0
1300,2016-10-10 20:00:00,0.0
1303,2016-10-10 20:00:00,637.775
39,2016-10-10 21:00:00,359.709
45,2016-10-10 21:00:00,4.812
56,2016-10-10 21:00:00,241.626
75,2016-10-10 21:00:00,357.661
77,2016-10-10 21:00:00,202.038
82,2016-10-10 21:00:00,52.4206
110,2016-10-10 21:00:00,274.75
114,2016-10-10 21:00:00,801.063
124,2016-10-10 21:00:00,23.2
152,2016-10-10 21:00:00,11.4388
